,Age,Overall,Potential
11340,21,64,75
11341,29,64,64
11342,18,64,76
11343,20,64,73
11344,22,64,70
11345,22,64,74
11346,19,64,79
11347,19,64,76
11348,30,64,64
11349,24,64,68
11350,25,64,66
11351,23,64,70
11352,31,64,64
11353,21,64,73
11354,30,64,64
11355,33,64,64
11356,24,64,70
11357,24,64,71
11358,22,64,70
11359,36,64,64
11360,31,64,64
11361,24,64,69
11362,17,64,82
11363,24,64,70
11364,32,64,64
11365,20,64,76
11366,25,64,64
11367,23,64,71
11368,24,64,69
11369,19,64,81
11370,23,64,68
11371,21,64,75
11372,23,64,70
11373,28,64,64
11374,33,64,64
11375,18,64,76
11376,27,64,66
11377,23,64,70
11378,21,64,70
11379,28,64,65
11380,26,64,68
11381,22,64,70
11382,23,64,69
11383,20,64,77
11384,31,64,64
11385,30,64,64
11386,23,64,68
11387,23,64,69
11388,25,64,66
11389,24,64,73
11390,25,64,69
11391,24,64,71
11392,33,64,64
11393,22,64,72
11394,21,64,73
11395,22,64,70
11396,29,64,64
11397,16,64,90
11398,29,64,64
11399,26,64,67
11400,21,64,73
11401,21,64,72
11402,26,64,65
11403,25,64,67
11404,24,64,71
11405,35,64,64
11406,27,64,65
11407,25,64,67
11408,31,64,64
11409,21,64,72
11410,20,64,75
11411,34,64,64
11412,26,64,67
11413,31,64,64
11414,21,64,78
11415,36,64,64
11416,24,64,69
11417,20,64,78
11418,23,64,71
11419,23,64,73
11420,28,64,65
11421,20,64,77
11422,26,64,65
11423,25,64,70
11424,27,64,65
11425,30,64,64
11426,33,64,64
11427,24,64,70
11428,27,64,64
11429,20,64,76
11430,19,64,77
11431,34,64,64
11432,34,64,64
11433,26,64,67
11434,23,64,70
11435,29,64,64
11436,22,64,69
11437,29,64,64
11438,26,64,66
11439,28,64,65
11440,29,64,64
11441,30,64,64
11442,22,64,70
11443,29,64,64
11444,28,64,65
11445,22,64,71
11446,21,64,70
11447,18,64,74
11448,31,64,64
11449,21,64,72
11450,22,64,73
11451,21,64,75
11452,28,64,64
11453,28,64,64
11454,22,64,72
11455,25,64,67
11456,25,64,64
11457,19,64,76
11458,26,64,64
11459,22,64,70
11460,23,64,74
11461,20,64,78
11462,18,64,78
11463,31,64,64
11464,23,64,72
11465,23,64,70
11466,28,64,64
11467,23,64,72
11468,21,64,73
11469,30,64,64
11470,27,64,64
11471,23,64,69
11472,20,64,78
11473,24,64,70
11474,27,64,66
11475,26,64,65
11476,17,64,83
11477,22,64,75
11478,26,64,66
11479,30,64,64
11480,25,64,66
11481,33,64,64
11482,29,64,64
11483,33,64,64
11484,28,64,64
11485,27,64,64
11486,27,64,64
11487,23,64,70
11488,30,64,64
11489,18,64,74
11490,27,64,64
11491,31,64,64
11492,31,64,64
11493,25,64,69
11494,29,64,65
11495,21,64,77
11496,19,64,74
11497,25,64,65
11498,23,64,70
11499,24,64,71
11500,29,64,64
11501,24,64,70
11502,21,64,72
11503,25,64,64
11504,29,64,64
11505,22,64,73
11506,33,64,64
11507,22,64,75
11508,33,64,64
11509,23,64,70
11510,17,64,79
11511,27,64,64
11512,20,64,78
11513,28,64,64
11514,24,64,68
11515,38,64,64
11516,27,64,64
11517,20,64,76
11518,31,64,64
11519,21,64,74
11520,22,64,75
11521,30,64,64
11522,22,64,72
11523,31,64,64
11524,22,64,70
11525,23,64,72
11526,28,64,64
11527,27,64,64
11528,21,64,74
11529,29,64,64
11530,21,64,77
11531,24,64,69
11532,20,64,71
11533,35,64,64
11534,23,64,68
11535,30,64,64
11536,23,64,68
11537,24,64,68
11538,20,64,75
11539,21,64,74
11540,22,64,72
11541,27,64,64
11542,25,64,69
11543,20,64,74
11544,25,64,67
11545,32,64,64
11546,18,64,78
11547,31,64,64
11548,22,64,70
11549,33,64,64
11550,27,64,64
11551,23,64,72
11552,23,64,69
11553,19,64,78
11554,32,64,64
11555,23,64,69
11556,22,64,73
11557,21,64,75
11558,23,64,69
11559,24,64,68
11560,21,64,73
11561,20,64,74
11562,26,64,64
11563,22,64,74
11564,25,64,68
11565,28,64,64
11566,25,64,67
11567,33,64,64
11568,27,64,65
11569,21,64,75
11570,22,64,73
11571,27,64,66
11572,32,64,64
11573,26,64,65
11574,23,64,69
11575,20,64,77
11576,23,64,68
11577,28,64,65
11578,22,64,70
11579,25,64,64
11580,23,64,71
11581,28,64,64
11582,36,64,64
11583,30,64,64
11584,20,64,75
11585,26,64,65
11586,33,64,64
11587,27,64,64
11588,29,64,64
11589,20,64,74
11590,23,64,69
11591,19,64,76
11592,32,64,64
11593,24,64,68
11594,34,64,64
11595,29,64,64
11596,21,64,76
11597,21,64,72
11598,33,64,64
11599,21,64,69
11600,29,64,64
11601,23,64,71
11602,24,64,69
11603,26,64,66
11604,23,64,72
11605,23,64,73
11606,23,64,69
11607,29,64,64
11608,26,64,68
11609,25,64,67
11610,36,64,64
11611,25,64,69
11612,23,64,71
11613,21,64,74
11614,18,64,78
11615,34,64,64
11616,23,64,72
11617,20,64,75
11618,23,64,73
11619,28,64,64
11620,29,64,64
11621,22,64,74
11622,24,64,71
11623,20,64,73
11624,31,64,64
11625,26,64,66
11626,33,64,64
11627,24,64,68
11628,25,64,68
11629,20,64,76
11630,19,64,78
11631,20,64,75
11632,19,64,73
11633,26,64,65
11634,26,64,67
11635,24,64,70
11636,25,64,69
11637,22,64,73
11638,20,64,73
11639,17,64,83
11640,34,64,64
11641,28,64,64
11642,25,64,70
11643,24,64,71
11644,36,64,64
11645,25,64,64
11646,19,64,78
11647,21,64,76
11648,21,64,74
11649,24,64,67
11650,25,64,66
11651,21,64,74
11652,22,64,73
11653,20,64,75
11654,20,64,77
11655,17,64,80
11656,20,64,77
11657,26,64,67
11658,30,64,64
11659,25,64,66
11660,23,64,74
11661,27,64,64
11662,22,64,69
11663,38,64,64
11664,24,64,69
11665,24,64,69
11666,28,64,64
11667,31,64,64
11668,19,64,81
11669,22,64,72
11670,22,64,71
11671,30,64,64
11672,35,64,64
11673,19,64,78
11674,20,64,71
11675,24,64,71
11676,19,64,77
11677,23,64,69
11678,25,64,68
11679,24,64,68
11680,24,64,70
11681,31,64,64
11682,29,64,64
11683,23,64,71
11684,29,64,64
11685,20,64,71
11686,24,64,71
11687,25,64,65
11688,26,64,64
11689,22,64,69
11690,22,64,72
11691,29,64,64
11692,23,64,72
11693,26,64,66
11694,28,64,64
11695,35,64,64
11696,25,64,69
11697,23,64,73
11698,26,64,65
11699,24,64,69
11700,25,64,69
11701,36,64,64
11702,21,64,75
11703,20,64,73
11704,32,64,64
11705,26,64,64
11706,20,64,73
11707,30,64,64
11708,23,64,73
11709,24,64,68
11710,22,64,71
11711,24,64,66
11712,21,64,73
11713,20,64,75
11714,21,64,71
11715,28,64,64
11716,26,64,66
11717,26,64,65
11718,31,64,64
11719,27,64,64
11720,21,64,73
11721,22,64,68
11722,28,64,64
11723,22,64,72
11724,29,64,64
11725,25,64,66
11726,22,64,72
11727,19,64,81
11728,27,64,64
11729,22,64,75
11730,22,64,74
11731,31,64,64
11732,21,64,78
11733,20,64,78
11734,27,64,64
11735,21,64,78
11736,21,64,77
11737,28,64,66
11738,29,64,64
11739,19,64,80
11740,25,64,64
11741,33,64,64
11742,25,64,67
11743,20,64,74
11744,31,64,64
11745,28,64,65
11746,31,64,64
11747,25,64,67
11748,21,64,70
11749,24,64,70
11750,25,64,68
11751,24,64,69
11752,21,64,74
11753,21,64,73
11754,32,64,64
11755,32,64,64
11756,31,64,64
11757,27,64,66
11758,23,64,69
11759,22,64,71
11760,25,64,65
11761,30,64,64
11762,32,64,64
11763,34,64,64
11764,23,64,69
11765,24,64,68
11766,30,64,64
11767,26,64,66
11768,21,64,76
11769,18,64,80
11770,22,64,71
11771,23,64,72
11772,26,64,68
11773,21,64,75
11774,27,64,64
11775,23,64,68
11776,23,64,72
11777,21,64,69
11778,21,64,76
11779,24,64,71
11780,24,64,67
11781,36,64,64
11782,28,64,64
11783,32,64,64
11784,22,64,74
11785,19,64,77
11786,24,64,70
11787,29,64,64
11788,24,64,71
11789,26,64,65
11790,24,64,70
11791,30,64,64
11792,21,64,72
11793,22,64,68
11794,23,64,69
11795,28,64,64
11796,20,64,74
11797,30,64,64
11798,23,64,71
11799,28,64,64
11800,25,64,69
11801,26,64,64
11802,21,64,72
11803,24,64,70
11804,19,64,82
11805,27,64,64
11806,23,64,69
11807,20,64,76
11808,23,64,71
11809,29,64,64
11810,23,64,65
11811,22,64,75
11812,27,64,66
11813,25,64,65
11814,18,64,84
11815,22,64,72
11816,33,64,64
11817,33,64,64
11818,31,64,64
11819,28,64,64
11820,30,64,64
11821,22,64,72
11822,31,64,64
11823,22,64,70
11824,29,64,64
11825,24,64,69
11826,21,64,75
11827,22,64,74
11828,23,64,67
11829,28,64,65
11830,25,64,67
11831,23,64,72
11832,23,64,74
11833,23,64,71
11834,28,64,64
11835,23,64,67
11836,19,64,81
11837,20,64,76
11838,33,64,64
11839,29,64,64
11840,19,64,72
11841,27,64,66
11842,26,64,66
11843,22,64,74
11844,22,64,71
11845,21,64,71
11846,29,64,64
11847,25,64,66
11848,22,64,72
11849,18,64,80
11850,19,64,74
11851,24,64,68
11852,24,64,68
11853,22,64,72
11854,24,64,69
11855,19,64,76
11856,32,64,64
11857,27,64,65
11858,22,64,75
11859,22,64,71
11860,20,64,70
11861,18,64,77
11862,24,64,69
11863,33,64,64
11864,20,64,73
11865,24,64,71
11866,27,64,64
11867,28,64,66
11868,33,64,64
11869,20,64,75
11870,22,64,71
11871,21,64,74
11872,20,64,76
11873,27,64,64
11874,24,64,67
11875,21,64,74
11876,21,64,73
11877,21,64,72
11878,24,64,69
11879,22,64,76
11880,29,64,64
11881,20,64,77
11882,23,64,70
11883,18,64,82
11884,25,64,66
11885,29,64,64
11886,22,64,72
11887,23,64,71
11888,20,64,75
11889,29,64,64
11890,24,64,66
11891,26,64,64
11892,25,64,67
11893,32,64,64
11894,19,64,82
11895,20,64,75
11896,27,64,64
11897,25,64,67
11898,24,64,67
11899,25,64,67
11900,29,64,64
11901,33,64,64
11902,29,64,64
11903,28,64,64
11904,23,64,70
11905,26,64,66
11906,26,64,68
11907,31,64,64
11908,19,64,80
11909,24,64,68
11910,19,64,76
11911,24,64,71
11912,22,64,75
11913,24,64,69
11914,29,64,64
11915,22,64,69
11916,33,64,64
11917,24,64,69
11918,25,64,70
11919,22,64,73
11920,22,64,72
11921,20,64,74
11922,24,64,70
11923,23,64,71
11924,22,64,74
11925,26,64,66
11926,24,64,67
11927,25,64,67
11928,21,64,74
11929,21,64,71
11930,32,64,64
11931,23,64,70
11932,32,64,64
11933,27,64,66
11934,21,64,76
11935,22,64,70
11936,32,64,64
11937,24,64,67
11938,27,64,64
11939,20,64,80
11940,22,64,72
11941,23,64,72
11942,18,64,81
11943,26,64,66
11944,19,64,79
11945,21,64,71
11946,23,63,71
11947,23,63,70
11948,31,63,63
11949,22,63,69
11950,19,63,74
11951,30,63,63
11952,28,63,63
11953,29,63,63
11954,21,63,75
11955,21,63,73
11956,20,63,71
11957,28,63,63
11958,24,63,68
11959,19,63,74
11960,22,63,72
11961,22,63,71
11962,22,63,72
11963,19,63,81
11964,23,63,68
11965,29,63,63
11966,23,63,72
11967,24,63,66
11968,24,63,69
11969,29,63,63
11970,18,63,83
11971,28,63,63
11972,20,63,79
11973,28,63,63
11974,24,63,66
11975,28,63,63
11976,23,63,71
11977,23,63,67
11978,19,63,73
11979,25,63,63
11980,18,63,72
11981,30,63,63
11982,18,63,79
11983,23,63,68
11984,35,63,63
11985,20,63,70
11986,32,63,63
11987,22,63,73
11988,20,63,76
11989,23,63,73
11990,22,63,72
11991,23,63,71
11992,21,63,71
11993,20,63,73
11994,20,63,78
11995,19,63,75
11996,24,63,70
11997,27,63,64
11998,21,63,73
11999,30,63,63
12000,30,63,63
12001,19,63,75
12002,19,63,74
12003,21,63,72
12004,20,63,75
12005,24,63,69
12006,25,63,66
12007,19,63,78
12008,30,63,63
12009,24,63,70
12010,24,63,67
12011,24,63,68
12012,20,63,72
12013,17,63,80
12014,21,63,71
12015,26,63,63
12016,30,63,63
12017,26,63,65
12018,31,63,63
12019,25,63,66
12020,22,63,73
12021,33,63,63
12022,24,63,69
12023,23,63,69
12024,20,63,72
12025,21,63,73
12026,18,63,79
12027,28,63,64
12028,25,63,63
12029,20,63,78
12030,19,63,77
12031,19,63,77
12032,28,63,65
12033,24,63,68
12034,25,63,64
12035,23,63,69
12036,19,63,72
12037,25,63,66
12038,24,63,67
12039,32,63,63
12040,20,63,79
12041,27,63,64
12042,26,63,65
12043,23,63,69
12044,25,63,65
12045,24,63,67
12046,21,63,72
12047,27,63,63
12048,23,63,68
12049,25,63,63
12050,19,63,74
12051,20,63,68
12052,17,63,80
12053,21,63,73
12054,20,63,71
12055,27,63,65
12056,25,63,66
12057,23,63,69
12058,33,63,63
12059,22,63,72
12060,19,63,73
12061,29,63,63
12062,27,63,63
12063,34,63,63
12064,22,63,69
12065,33,63,63
12066,26,63,66
12067,19,63,79
12068,18,63,79
12069,29,63,63
12070,21,63,71
12071,22,63,70
12072,19,63,76
12073,34,63,63
12074,28,63,63
12075,22,63,74
12076,18,63,78
12077,20,63,73
12078,23,63,69
12079,26,63,65
12080,30,63,63
12081,20,63,77
12082,27,63,64
12083,24,63,69
12084,23,63,71
12085,32,63,63
12086,24,63,65
12087,22,63,69
12088,24,63,67
12089,30,63,63
12090,18,63,75
12091,19,63,77
12092,22,63,70
12093,31,63,63
12094,29,63,63
12095,27,63,64
12096,24,63,69
12097,34,63,63
12098,21,63,73
12099,31,63,63
12100,21,63,70
12101,30,63,63
12102,19,63,78
12103,30,63,63
12104,27,63,63
12105,23,63,69
12106,20,63,76
12107,22,63,69
12108,23,63,69
12109,25,63,66
12110,23,63,68
12111,25,63,63
12112,31,63,63
12113,25,63,66
12114,20,63,77
12115,25,63,65
12116,19,63,77
12117,19,63,77
12118,29,63,63
12119,27,63,63
12120,30,63,63
12121,26,63,65
12122,22,63,67
12123,21,63,72
12124,29,63,63
12125,26,63,63
12126,18,63,74
12127,17,63,81
12128,23,63,69
12129,30,63,63
12130,25,63,63
12131,27,63,66
12132,25,63,67
12133,30,63,63
12134,24,63,66
12135,20,63,71
12136,20,63,71
12137,22,63,73
12138,20,63,73
12139,30,63,63
12140,25,63,64
12141,21,63,71
12142,21,63,71
12143,26,63,67
12144,24,63,68
12145,29,63,63
12146,30,63,63
12147,31,63,63
12148,19,63,81
12149,19,63,75
12150,26,63,65
12151,25,63,67
12152,26,63,68
12153,31,63,63
12154,27,63,63
12155,36,63,63
12156,27,63,63
12157,28,63,63
12158,22,63,72
12159,23,63,70
12160,25,63,66
12161,25,63,68
12162,21,63,73
12163,19,63,76
12164,33,63,63
12165,29,63,63
12166,30,63,63
12167,27,63,65
12168,34,63,63
12169,40,63,63
12170,21,63,73
12171,25,63,66
12172,20,63,72
12173,25,63,68
12174,20,63,76
12175,24,63,68
12176,21,63,75
12177,21,63,70
12178,20,63,78
12179,30,63,63
12180,26,63,64
12181,28,63,63
12182,26,63,67
12183,18,63,81
12184,25,63,68
12185,23,63,72
12186,23,63,69
12187,23,63,72
12188,24,63,69
12189,18,63,79
12190,31,63,63
12191,22,63,71
12192,24,63,67
12193,24,63,70
12194,34,63,63
12195,32,63,63
12196,23,63,71
12197,20,63,79
12198,19,63,75
12199,26,63,64
12200,26,63,64
12201,28,63,63
12202,29,63,63
12203,23,63,71
12204,23,63,70
12205,30,63,63
12206,23,63,69
12207,30,63,63
12208,21,63,75
12209,22,63,69
12210,26,63,64
12211,23,63,67
12212,22,63,75
12213,21,63,72
12214,18,63,83
12215,22,63,75
12216,25,63,65
12217,31,63,63
12218,25,63,68
12219,25,63,69
12220,25,63,66
12221,30,63,63
12222,25,63,64
12223,19,63,72
12224,28,63,63
12225,23,63,67
12226,30,63,63
12227,18,63,80
12228,26,63,65
12229,25,63,63
12230,27,63,65
12231,21,63,74
12232,23,63,73
12233,22,63,69
12234,22,63,72
12235,26,63,65
12236,27,63,63
12237,22,63,73
12238,19,63,78
12239,29,63,63
12240,28,63,63
12241,17,63,85
12242,27,63,65
12243,19,63,78
12244,29,63,63
12245,21,63,72
12246,19,63,75
12247,18,63,80
12248,21,63,70
12249,31,63,63
12250,33,63,63
12251,23,63,70
12252,19,63,81
12253,30,63,63
12254,24,63,68
12255,22,63,69
12256,34,63,63
12257,19,63,79
12258,24,63,69
12259,23,63,70
12260,21,63,75
12261,29,63,63
12262,23,63,70
12263,22,63,70
12264,23,63,70
12265,18,63,76
12266,31,63,63
12267,24,63,66
12268,30,63,63
12269,23,63,69
12270,20,63,73
12271,32,63,63
12272,25,63,68
12273,28,63,63
12274,25,63,65
12275,17,63,86
12276,22,63,71
12277,23,63,68
12278,25,63,69
12279,20,63,79
12280,27,63,66
12281,29,63,63
12282,20,63,73
12283,17,63,77
12284,25,63,63
12285,22,63,68
12286,21,63,73
12287,22,63,73
12288,21,63,75
12289,28,63,63
12290,31,63,63
12291,21,63,71
12292,26,63,67
12293,26,63,67
12294,23,63,67
12295,25,63,63
12296,20,63,73
12297,24,63,68
12298,21,63,74
12299,21,63,76
12300,22,63,72
12301,32,63,63
12302,19,63,80
12303,18,63,79
12304,29,63,63
12305,31,63,63
12306,27,63,63
12307,27,63,63
12308,27,63,64
12309,25,63,63
12310,34,63,63
12311,32,63,63
12312,23,63,72
12313,24,63,65
12314,25,63,65
12315,26,63,64
12316,22,63,69
12317,22,63,72
12318,26,63,66
12319,24,63,69
12320,32,63,63
12321,27,63,65
12322,24,63,67
12323,22,63,69
12324,24,63,69
12325,22,63,71
12326,26,63,67
12327,28,63,63
12328,21,63,73
12329,26,63,64
12330,27,63,63
12331,24,63,70
12332,22,63,72
12333,21,63,72
12334,23,63,69
12335,21,63,72
12336,23,63,68
12337,23,63,70
12338,21,63,71
12339,17,63,85
12340,27,63,63
12341,19,63,69
12342,26,63,66
12343,23,63,69
12344,18,63,76
12345,28,63,63
12346,23,63,68
12347,19,63,75
12348,26,63,64
12349,29,63,63
12350,21,63,73
12351,24,63,70
12352,23,63,69
12353,21,63,70
12354,22,63,71
12355,20,63,76
12356,23,63,69
12357,27,63,64
12358,24,63,67
12359,29,63,63
12360,19,63,79
12361,25,63,67
12362,19,63,76
12363,26,63,64
12364,21,63,72
12365,22,63,71
12366,29,63,63
12367,29,63,63
12368,31,63,63
12369,24,63,69
12370,25,63,66
12371,23,63,69
12372,31,63,63
12373,32,63,63
12374,27,63,64
12375,24,63,69
12376,23,63,69
12377,19,63,69
12378,35,63,63
12379,34,63,63
12380,19,63,75
12381,20,63,79
12382,32,63,63
12383,22,63,72
12384,20,63,74
12385,21,63,72
12386,20,63,74
12387,33,63,63
12388,32,63,63
12389,21,63,77
12390,29,63,63
12391,21,63,72
12392,26,63,65
12393,22,63,67
12394,30,63,63
12395,18,63,79
12396,21,63,74
12397,29,63,63
12398,25,63,66
12399,19,63,71
12400,24,63,69
12401,20,63,75
12402,22,63,72
12403,28,63,63
12404,22,63,69
12405,22,63,71
12406,29,63,63
12407,18,63,81
12408,32,63,63
12409,21,63,71
12410,18,63,80
12411,24,63,70
12412,23,63,71
12413,21,63,75
12414,31,63,63
12415,19,63,79
12416,21,63,71
12417,23,63,72
12418,25,63,65
12419,28,63,63
12420,25,63,65
12421,24,63,68
12422,24,63,68
12423,24,63,68
12424,25,63,66
12425,24,63,68
12426,23,63,70
12427,27,63,63
12428,22,63,65
12429,22,63,71
12430,30,63,63
12431,19,63,76
12432,20,63,77
12433,29,63,63
12434,21,63,73
12435,21,63,75
12436,23,63,67
12437,18,63,83
12438,26,63,64
12439,39,63,63
12440,23,63,70
12441,23,63,67
12442,23,63,69
12443,33,63,63
12444,23,63,69
12445,24,63,68
12446,24,63,67
12447,25,63,63
12448,20,63,74
12449,23,63,68
12450,23,63,70
12451,22,63,72
12452,27,63,65
12453,19,63,74
12454,31,63,63
12455,25,63,68
12456,20,63,72
12457,30,63,63
12458,21,63,73
12459,20,63,79
12460,20,63,73
12461,28,63,63
12462,23,63,67
12463,19,63,78
12464,18,63,80
12465,26,63,66
12466,27,63,64
12467,27,63,65
12468,22,63,69
12469,22,63,71
12470,22,63,73
12471,22,63,71
12472,21,63,69
12473,27,63,64
12474,34,63,63
12475,22,63,71
12476,20,63,75
12477,30,63,63
12478,19,63,75
12479,26,63,66
12480,23,63,69
12481,33,63,63
12482,19,63,83
12483,20,63,70
12484,19,63,73
12485,19,63,75
12486,18,63,79
12487,19,63,78
12488,17,63,78
12489,19,63,75
12490,22,63,72
12491,24,63,70
12492,20,63,75
12493,22,63,69
12494,35,63,63
12495,23,63,68
12496,20,63,74
12497,29,63,63
12498,22,63,73
12499,19,63,81
12500,18,63,79
12501,32,63,63
12502,33,63,63
12503,21,63,73
12504,31,63,63
12505,21,63,74
12506,24,63,68
12507,34,63,63
12508,28,63,63
12509,30,63,63
12510,24,63,66
12511,33,63,63
12512,20,63,73
12513,23,63,72
12514,23,63,71
12515,22,63,68
12516,21,63,71
12517,25,63,68
12518,23,63,71
12519,20,63,79
12520,20,63,76
12521,20,63,71
12522,33,63,63
12523,24,63,68
12524,25,63,66
12525,21,63,71
12526,31,63,63
12527,20,63,71
12528,31,63,63
12529,19,63,74
12530,20,63,73
12531,22,63,67
12532,19,63,75
12533,26,63,67
12534,33,63,63
12535,23,63,70
12536,25,63,67
12537,23,63,68
12538,28,63,64
12539,25,63,65
12540,24,63,67
12541,23,63,69
12542,25,63,66
12543,23,63,70
12544,28,63,63
12545,28,63,63
12546,29,63,63
12547,21,63,72
12548,20,63,77
12549,23,63,71
12550,21,63,77
12551,20,63,73
12552,22,63,70
12553,20,63,69
12554,23,63,69
12555,24,63,69
12556,20,63,71
12557,22,63,72
12558,21,63,72
12559,23,63,70
12560,21,63,74
12561,33,63,63
12562,27,63,63
12563,29,63,63
12564,30,63,63
12565,25,63,68
12566,21,63,75
12567,27,63,64
12568,24,63,66
12569,29,63,63
12570,28,63,63
12571,22,63,70
12572,18,63,82
12573,23,63,71
12574,26,63,66
12575,25,63,66
12576,29,63,63
12577,19,63,78
12578,21,63,70
12579,20,63,69
12580,19,63,75
12581,27,63,66
12582,25,63,66
12583,27,63,65
12584,25,63,65
12585,21,63,73
12586,25,63,65
12587,20,63,77
12588,25,63,64
12589,24,63,69
12590,28,63,63
12591,22,63,72
12592,30,63,63
12593,21,63,72
12594,24,63,69
12595,25,63,65
12596,22,63,67
12597,25,63,63
12598,30,63,63
12599,25,63,65
12600,26,63,64
12601,22,63,75
12602,25,63,63
12603,25,63,68
12604,25,63,65
12605,25,63,67
12606,22,63,69
12607,21,63,72
12608,20,63,79
12609,19,63,81
12610,21,63,73
12611,26,63,63
12612,32,63,63
12613,28,63,64
12614,22,63,74
12615,23,63,68
12616,25,63,65
12617,19,63,74
12618,17,63,80
12619,19,63,73
12620,33,63,63
12621,28,63,63
12622,34,63,63
12623,18,63,76
12624,28,63,63
12625,26,63,64
12626,23,63,71
12627,19,63,80
12628,33,63,63
12629,27,63,63
12630,29,63,64
12631,21,63,73
12632,22,63,71
12633,21,63,72
12634,21,63,73
12635,26,63,64
12636,20,63,77
12637,23,63,70
12638,19,63,80
12639,22,63,73
12640,18,63,75
12641,27,63,65
12642,28,63,63
12643,27,63,63
12644,35,63,63
12645,19,63,75
12646,18,63,80
12647,23,63,69
12648,26,63,66
12649,18,63,74
12650,32,63,63
12651,21,63,71
12652,22,63,69
12653,21,63,71
12654,31,63,63
12655,27,63,63
12656,26,63,65
12657,23,63,70
12658,38,63,63
12659,22,63,69
12660,22,63,72
12661,18,63,83
12662,25,63,67
12663,28,63,63
12664,24,63,69
12665,32,63,63
12666,28,63,64
12667,26,63,66
12668,18,63,81
12669,28,63,63
12670,18,63,80
12671,21,63,76
12672,31,63,63
12673,34,63,63
12674,21,63,69
12675,21,63,72
12676,30,63,63
12677,21,63,76
12678,25,63,69
12679,29,63,63
12680,22,63,70
12681,21,63,73
12682,30,63,63
12683,25,63,66
12684,26,63,66
12685,23,63,66
12686,17,63,81
12687,19,63,69
12688,27,63,64
12689,24,63,67
12690,24,63,69
12691,29,63,63
12692,21,63,73
12693,29,63,63
12694,29,63,63
12695,28,63,63
12696,21,63,73
12697,24,63,66
12698,20,63,70
12699,25,63,68
12700,26,63,64
12701,29,63,63
12702,21,63,76
12703,29,63,63
12704,21,63,69
12705,28,63,63
12706,29,63,63
12707,25,63,64
12708,20,63,72
12709,20,63,72
12710,20,63,70
12711,21,63,70
12712,25,63,66
12713,27,63,63
12714,24,63,68
12715,17,63,83
12716,19,63,76
12717,34,63,63
12718,21,63,76
12719,25,63,69
12720,23,63,72
12721,29,63,63
12722,28,63,63
12723,24,63,69
12724,22,63,74
12725,24,63,69
12726,27,63,63
12727,34,63,63
12728,23,63,69
12729,25,63,66
12730,19,63,77
12731,21,63,72
12732,27,63,63
12733,26,63,64
12734,24,63,67
12735,24,63,69
12736,22,63,72
12737,21,63,77
12738,20,63,77
12739,19,63,79
12740,28,63,63
12741,32,63,63
12742,26,63,63
12743,19,63,72
12744,20,63,73
12745,25,63,68
12746,23,63,69
12747,21,63,74
12748,35,63,63
12749,25,63,66
12750,29,63,63
12751,22,63,72
12752,22,63,70
12753,21,63,72
12754,18,63,79
12755,29,63,63
12756,24,63,69
12757,22,63,67
12758,22,63,73
12759,27,63,63
12760,25,63,66
12761,28,63,63
12762,23,63,70
12763,31,63,63
12764,19,63,73
12765,19,63,74
12766,26,63,64
12767,25,63,66
12768,23,63,71
12769,22,63,71
12770,31,63,63
12771,26,63,64
12772,28,63,63
12773,24,63,68
12774,20,63,78
12775,27,63,63
12776,26,63,63
12777,23,63,69
12778,26,63,66
12779,20,63,75
12780,23,63,69
12781,19,63,76
12782,20,63,75
12783,22,63,75
12784,26,63,63
12785,21,63,71
12786,26,63,64
12787,33,63,63
12788,24,63,66
12789,25,63,66
12790,21,63,76
12791,26,63,63
12792,22,63,70
12793,21,63,70
12794,24,63,67
12795,22,63,68
12796,27,63,64
12797,23,63,70
12798,30,63,63
12799,35,63,63
12800,21,63,72
